,STATION,NAME,DATE,PRCP
970,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-07-01,1.74
971,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-08-01,0.69
972,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-09-01,2.67
973,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-10-01,1.35
974,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-11-01,1.34
975,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1990-12-01,0.43
976,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-01-01,1.69
977,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-02-01,2.06
978,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-03-01,1.59
979,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-04-01,4.0
980,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-05-01,6.25
981,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-06-01,6.96
982,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-07-01,0.56
983,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-08-01,4.63
984,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-09-01,8.6
985,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-10-01,1.57
986,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-11-01,0.36
987,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1991-12-01,9.8
988,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-01-01,5.11
989,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-02-01,4.49
990,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-03-01,4.09
991,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-04-01,3.73
992,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-05-01,7.42
993,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-06-01,1.53
994,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-07-01,0.92
995,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-08-01,3.44
996,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-09-01,4.26
997,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-10-01,0.7
998,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-11-01,4.77
999,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1992-12-01,0.99
1000,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-01-01,0.44
1001,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-02-01,1.69
1002,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-03-01,2.83
1003,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-04-01,3.3
1004,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-05-01,8.07
1005,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-06-01,12.02
1006,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-07-01,0.0
1007,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-08-01,0.68
1008,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-09-01,1.12
1009,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-10-01,1.9
1010,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-11-01,0.81
1011,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1993-12-01,4.82
1012,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-01-01,0.99
1013,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-02-01,1.04
1014,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-03-01,3.5
1015,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-04-01,4.15
1016,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-05-01,2.01
1017,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-06-01,3.42
1018,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-07-01,0.48
1019,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-08-01,1.09
1020,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-09-01,6.73
1021,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-10-01,7.31
1022,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-11-01,0.24
1023,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1994-12-01,8.02
1024,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-01-01,0.81
1025,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-02-01,2.13
1026,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-03-01,4.89
1027,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-04-01,0.35
1028,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-05-01,2.7
1029,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-06-01,2.99
1030,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-07-01,0.21
1031,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-08-01,5.11
1032,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-09-01,4.0
1033,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-10-01,9.61
1034,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-11-01,3.53
1035,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1995-12-01,0.62
1036,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-01-01,0.01
1037,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-02-01,0.02
1038,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-03-01,0.05
1039,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-04-01,1.56
1040,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-05-01,1.14
1041,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-06-01,2.14
1042,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-07-01,0.35
1043,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-08-01,8.57
1044,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-09-01,2.21
1045,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-10-01,0.86
1046,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-11-01,1.0
1047,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1996-12-01,0.73
1048,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-01-01,0.66
1049,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-02-01,0.7
1050,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-03-01,4.79
1051,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-04-01,5.94
1052,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-05-01,3.78
1053,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-06-01,2.26
1054,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-07-01,0.16
1055,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-08-01,1.23
1056,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-09-01,2.56
1057,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-10-01,12.03
1058,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-11-01,1.89
1059,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1997-12-01,0.2
1060,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-01-01,1.0
1061,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-02-01,2.72
1062,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-03-01,2.47
1063,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-04-01,0.05
1064,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-05-01,0.0
1065,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-06-01,0.26
1066,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-07-01,0.33
1067,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-08-01,4.06
1068,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-09-01,8.47
1069,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-10-01,7.89
1070,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-11-01,2.65
1071,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1998-12-01,0.72
1072,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-01-01,0.45
1073,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-02-01,0.33
1074,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-03-01,2.21
1075,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-04-01,0.88
1076,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-05-01,2.23
1077,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-06-01,5.98
1078,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-07-01,3.07
1079,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-08-01,7.59
1080,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-09-01,3.89
1081,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-10-01,1.8
1082,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-11-01,0.61
1083,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",1999-12-01,0.25
1084,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-01-01,0.51
1085,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-02-01,0.61
1086,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-03-01,3.68
1087,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-04-01,1.02
1088,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-05-01,4.8
1089,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-06-01,2.61
1090,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-07-01,0.01
1091,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-08-01,0.96
1092,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-09-01,2.03
1093,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-10-01,1.9
1094,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-11-01,2.28
1095,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2000-12-01,1.69
1096,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-01-01,1.74
1097,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-02-01,0.72
1098,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-03-01,2.41
1099,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-04-01,0.12
1100,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-05-01,1.55
1101,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-06-01,4.88
1102,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-07-01,1.82
1103,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-08-01,7.83
1104,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-09-01,6.78
1105,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-10-01,2.47
1106,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-11-01,7.44
1107,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2001-12-01,1.67
1108,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-01-01,0.3
1109,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-02-01,0.28
1110,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-03-01,0.08
1111,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-04-01,0.14
1112,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-05-01,3.11
1113,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-06-01,1.59
1114,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-07-01,3.51
1115,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-08-01,1.13
1116,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-09-01,6.37
1117,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-10-01,9.51
1118,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-11-01,2.21
1119,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2002-12-01,3.19
1120,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-01-01,1.02
1121,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-02-01,1.34
1122,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-03-01,1.29
1123,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-04-01,0.13
1124,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-05-01,0.01
1125,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-06-01,3.25
1126,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-07-01,4.28
1127,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-08-01,1.65
1128,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-09-01,10.73
1129,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-10-01,3.58
1130,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-11-01,0.86
1131,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2003-12-01,0.57
1132,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-01-01,2.0
1133,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-02-01,2.15
1134,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-03-01,1.08
1135,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-04-01,9.21
1136,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-05-01,5.36
1137,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-06-01,2.44
1138,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-07-01,1.27
1139,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-08-01,0.18
1140,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-09-01,8.74
1141,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-10-01,0.72
1142,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-11-01,1.25
1143,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2004-12-01,0.48
1144,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-01-01,0.74
1145,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-02-01,3.02
1146,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-03-01,2.46
1147,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-04-01,0.21
1148,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-05-01,1.9
1149,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-06-01,1.94
1150,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-07-01,1.83
1151,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-08-01,0.25
1152,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-09-01,4.43
1153,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-10-01,3.15
1154,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-11-01,5.02
1155,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2005-12-01,0.36
1156,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-01-01,0.26
1157,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-02-01,0.05
1158,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-03-01,0.33
1159,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-04-01,0.25
1160,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-05-01,4.43
1161,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-06-01,11.19
1162,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-07-01,5.26
1163,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-08-01,0.61
1164,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-09-01,7.11
1165,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-10-01,2.25
1166,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-11-01,0.08
1167,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2006-12-01,2.11
1168,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-01-01,4.78
1169,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-02-01,0.09
1170,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-03-01,2.74
1171,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-04-01,0.93
1172,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-05-01,2.23
1173,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-06-01,2.47
1174,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-07-01,18.13
1175,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-08-01,5.26
1176,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-09-01,3.8
1177,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-10-01,0.38
1178,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-11-01,0.59
1179,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2007-12-01,0.15
1180,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-01-01,1.78
1181,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-02-01,0.16
1182,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-03-01,1.58
1183,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-04-01,2.37
1184,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-05-01,1.26
1185,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-06-01,0.7
1186,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-07-01,9.43
1187,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-08-01,6.02
1188,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-09-01,1.94
1189,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-10-01,1.88
1190,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-11-01,0.46
1191,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2008-12-01,0.43
1192,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-01-01,0.07
1193,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-02-01,0.1
1194,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-03-01,0.99
1195,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-04-01,0.1
1196,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-05-01,1.2
1197,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-06-01,1.03
1198,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-07-01,0.17
1199,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-08-01,0.45
1200,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-09-01,6.27
1201,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-10-01,2.43
1202,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-11-01,3.85
1203,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2009-12-01,3.96
1204,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-01-01,2.76
1205,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-02-01,4.43
1206,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-03-01,1.15
1207,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-04-01,1.91
1208,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-05-01,0.31
1209,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-06-01,6.97
1210,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-07-01,7.85
1211,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-08-01,1.07
1212,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-09-01,15.86
1213,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-10-01,0.01
1214,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-11-01,1.0
1215,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2010-12-01,0.62
1216,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-01-01,4.01
1217,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-02-01,0.13
1218,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-03-01,0.29
1219,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-04-01,0.01
1220,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-05-01,1.95
1221,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-06-01,1.11
1222,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-07-01,0.02
1223,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-08-01,0.28
1224,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-09-01,0.79
1225,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-10-01,1.95
1226,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-11-01,0.34
1227,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2011-12-01,1.19
1228,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-01-01,0.45
1229,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-02-01,4.1
1230,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-03-01,1.35
1231,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-04-01,2.58
1232,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-05-01,2.95
1233,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-06-01,1.54
1234,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-07-01,1.34
1235,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-08-01,0.12
1236,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-09-01,3.59
1237,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-10-01,0.19
1238,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-11-01,0.59
