,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
1709,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2019-08-01,0.71
1710,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2019-09-01,0.32
1711,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2019-10-01,0.82
1712,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2019-11-01,0.9
1713,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2019-12-01,0.32
1714,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-01-01,0.09
1715,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-02-01,0.62
1716,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-03-01,0.99
1717,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-04-01,0.86
1718,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-05-01,1.15
1719,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-06-01,0.79
1720,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-07-01,1.53
1721,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-08-01,2.75
1722,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-09-01,0.35
1723,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-10-01,0.25
1724,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-11-01,0.01
1725,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2020-12-01,0.52
1726,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-01-01,0.57
1727,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-02-01,0.84
1728,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-03-01,1.4
1729,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-04-01,0.75
1730,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-05-01,3.98
1731,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-06-01,2.15
1732,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-07-01,3.27
1733,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-08-01,0.2
1734,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-09-01,0.95
1735,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-10-01,0.26
1736,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-11-01,0.03
1737,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2021-12-01,0.07
1738,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-01-01,0.23
1739,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-02-01,0.56
1740,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-03-01,0.75
1741,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-04-01,0.01
1742,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-05-01,2.02
1743,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-06-01,1.37
1744,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-07-01,5.35
1745,USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",38.80949,-104.68873,1884.2,2022-08-01,1.82
1746,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-01-01,0.92
1747,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-02-01,3.71
1748,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-03-01,6.59
1749,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-04-01,5.35
1750,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-05-01,1.49
1751,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-06-01,8.35
1752,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-07-01,1.33
1753,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-08-01,2.63
1754,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-09-01,4.59
1755,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-10-01,5.24
1756,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-11-01,3.73
1757,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1985-12-01,0.26
1758,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-01-01,0.0
1759,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-02-01,0.68
1760,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-03-01,1.75
1761,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-04-01,4.43
1762,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-05-01,8.21
1763,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-06-01,3.11
1764,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-07-01,0.38
1765,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-08-01,3.3
1766,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-09-01,9.54
1767,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-10-01,8.0
1768,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-11-01,4.63
1769,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1986-12-01,1.16
1770,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-01-01,2.45
1771,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-02-01,4.06
1772,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-03-01,2.33
1773,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-04-01,0.41
1774,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-05-01,11.87
1775,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-06-01,6.5
1776,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-07-01,3.0
1777,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-08-01,1.83
1778,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-09-01,4.58
1779,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-10-01,1.82
1780,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-11-01,1.92
1781,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1987-12-01,3.75
1782,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-01-01,1.24
1783,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-02-01,0.41
1784,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-03-01,7.85
1785,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-04-01,3.19
1786,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-05-01,1.07
1787,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-06-01,3.59
1788,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-07-01,1.92
1789,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-08-01,1.6
1790,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-09-01,5.19
1791,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-10-01,2.04
1792,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-11-01,2.45
1793,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1988-12-01,1.39
1794,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-01-01,1.18
1795,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-02-01,2.2
1796,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-03-01,2.72
1797,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-04-01,0.17
1798,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-05-01,4.33
1799,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-06-01,14.66
1800,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-07-01,1.91
1801,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-08-01,5.55
1802,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-09-01,4.51
1803,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-10-01,3.26
1804,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-11-01,0.09
1805,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1989-12-01,0.33
1806,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-01-01,1.85
1807,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-02-01,4.63
1808,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-03-01,4.43
1809,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-04-01,5.11
1810,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-05-01,5.78
1811,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-06-01,1.25
1812,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-07-01,2.65
1813,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-08-01,3.16
1814,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-09-01,7.35
1815,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-10-01,1.27
1816,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-11-01,1.59
1817,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1990-12-01,1.47
1818,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-01-01,0.89
1819,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-02-01,0.03
1820,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-03-01,1.59
1821,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-04-01,2.1
1822,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-05-01,6.39
1823,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-06-01,3.85
1824,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-07-01,1.98
1825,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-08-01,3.24
1826,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-09-01,11.85
1827,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-10-01,3.99
1828,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-11-01,1.94
1829,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1991-12-01,5.91
1830,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-01-01,1.15
1831,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-02-01,1.28
1832,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-03-01,1.09
1833,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-04-01,3.65
1834,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-05-01,4.89
1835,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-06-01,6.35
1836,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-07-01,4.02
1837,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-08-01,5.82
1838,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-09-01,2.92
1839,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-10-01,1.16
1840,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-11-01,4.51
1841,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1992-12-01,3.08
1842,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-01-01,1.9
1843,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-02-01,3.22
1844,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-03-01,2.82
1845,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-04-01,2.5
1846,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-05-01,10.9
1847,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-06-01,2.65
1848,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-07-01,1.24
1849,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-08-01,1.86
1850,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-09-01,7.17
1851,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-10-01,0.48
1852,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-11-01,1.34
1853,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1993-12-01,1.27
1854,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-01-01,0.21
1855,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-02-01,2.56
1856,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-03-01,3.42
1857,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-04-01,3.38
1858,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-05-01,2.69
1859,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-06-01,1.7
1860,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-07-01,2.17
1861,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-08-01,1.81
1862,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-09-01,2.15
1863,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-10-01,1.88
1864,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-11-01,5.72
1865,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1994-12-01,1.63
1866,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-01-01,1.28
1867,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-02-01,0.04
1868,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-03-01,2.21
1869,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-04-01,3.76
1870,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-05-01,7.41
1871,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-06-01,6.06
1872,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-07-01,1.94
1873,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-08-01,3.15
1874,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-09-01,6.05
1875,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-10-01,1.54
1876,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-11-01,0.39
1877,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1995-12-01,2.35
1878,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-01-01,0.08
1879,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-02-01,0.02
1880,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-03-01,2.17
1881,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-04-01,2.0
1882,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-05-01,1.91
1883,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-06-01,1.16
1884,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-07-01,11.9
1885,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-08-01,5.85
1886,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-09-01,5.88
1887,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-10-01,2.54
1888,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-11-01,3.37
1889,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1996-12-01,0.0
1890,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-01-01,0.52
1891,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-02-01,2.6
1892,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-03-01,0.6
1893,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-04-01,4.39
1894,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-05-01,3.68
1895,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-06-01,3.01
1896,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-07-01,4.6
1897,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-08-01,4.04
1898,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-09-01,1.66
1899,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-10-01,3.93
1900,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-11-01,1.11
1901,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1997-12-01,2.96
1902,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1998-01-01,4.09
1903,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1998-02-01,0.32
1904,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1998-03-01,6.45
1905,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1998-04-01,3.34
1906,USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",35.3931,-97.6006,1295.0,1998-05-01,2.12
